Codigo_interno,Codigo,Desc Concatenada,cantidad,deposito,pasillo,columna,estante,precio_cpa,precio_vta
3159,,Reten Lx (7216) 28mm x 43mm x 7mm NBR - (SAV),0,D0,P12,B,9,0,0
3160,,Reten Lx (7217) 60mm x 100mm x 10mm NBR - (SAV),0,D0,P12,B,9,0,0
3161,,Reten Lx (7218) 75mm x 115mm x 12mm NBR - (SAV),0,D0,P12,B,9,0,0
3162,,Reten Lx (7219) 90mm x 130mm x 13mm NBR - (SAV),0,D0,P12,B,9,0,0
3163,,Reten Lx (7220) 145mm x 175mm x 12mm NBR - (SAV),0,D0,P12,B,9,0,0
3164,,Reten Lx (7221) 85mm x 125mm x 12mm NBR - (SAV),0,D0,P12,B,9,0,0
3165,,Reten Lw (7222) 69.85mm x 95.5mm x 19.05mm NBR - (SAV),0,D0,P12,B,9,0,0
3166,,Reten Lz (7223) 21mm x 40mm x 7mm NBR - (SAV),0,D0,P12,B,9,0,0
3167,,Reten Lx (7224) 35mm x 50mm x 8mm NBR/ACM/FPM - (SAV),0,D0,P12,B,9,0,0
3168,,Reten Mx (7225) 40mm x 55mm x 9.8mm NBR - (SAV),0,D0,P12,B,9,0,0
3169,,Reten Lw (7226) 55mm x 70mm x 6.00/10.30mm NBR - (SAV),0,D0,P12,B,9,0,0
3170,,Reten Lr (7227) 60mm x 110mm x 16mm NBR - (SAV),0,D0,P12,B,9,0,0
3171,,Reten Lr (7228) 90mm x 130mm x 13mm NBR - (SAV),0,D0,P12,B,9,0,0
3172,,Reten Lx (7229) 35mm x 62mm x 9.5mm NBR - (SAV),0,D0,P12,B,9,0,0
3173,,Reten Lx (7230) 28mm x 47mm x 7mm NBR - (SAV),0,D0,P12,B,9,0,0
3174,,Reten Lx (7231) 15.7mm x 42.1mm x 3.30/10.00mm NBR - (SAV),0,D0,P12,B,9,0,0
3175,,Reten Lx (7232) 18mm x 30mm x 7mm NBR/ACM - (SAV),0,D0,P12,B,9,0,0
3176,,Reten Lx (7233) 34.8mm x 72mm x 12mm NBR - (SAV),0,D0,P12,B,9,0,0
3177,,Reten Ls (7234) 19mm x 33.22mm x 6.5mm NBR - (SAV),0,D0,P12,B,9,0,0
3178,,Reten 7235 SAV,0,D0,P12,C,9,0,0
3179,,Reten Lx (7237) 75.9mm x 95mm x 11mm NBR/ACM - (SAV),0,D0,P12,C,9,0,0
3180,,Reten Lx (7238) 45mm x 60mm x 10mm NBR - (SAV),0,D0,P12,C,9,0,0
3181,,Reten Lx (7239) 45mm x 60mm x 9mm ACM/FPM - (SAV),0,D0,P12,C,9,0,0
3182,,Reten Mw (7240) 33mm x 50mm x 10.00/15.00mm NBR - (SAV),0,D0,P12,C,9,0,0
3183,,Reten Kw (7243) 25mm x 40mm x 16mm NBR - (SAV),0,D0,P12,C,9,0,0
3184,,Reten Kw (7245) 35mm x 63mm x 16mm NBR - (SAV),0,D0,P12,C,9,0,0
3185,,Reten Kw (7246) 49mm x 65mm x 16mm NBR - (SAV),0,D0,P12,C,9,0,0
3186,,Reten Lx (7247) 18mm x 30mm x 6mm NBR/ACM - (SAV),0,D0,P12,C,9,0,0
3187,,Reten Mz (7248) 20mm x 31mm x 7mm NBR - (SAV),0,D0,P12,C,9,0,0
3188,,Reten Lx (7249) 12.41mm x 36mm x 3.30/9.60mm NBR - (SAV),0,D0,P12,C,9,0,0
3189,,Reten Lx (7250) 12.41mm x 33.9mm x 3.30/9.60mm NBR - (SAV),0,D0,P12,C,9,0,0
3190,,Reten Lz (7251) 14mm x 28.8mm x 6.5mm NBR - (SAV),0,D0,P12,C,9,0,0
3191,,Reten Lz (7252) 40mm x 80mm x 10mm NBR - (SAV),0,D0,P12,C,9,0,0
3192,,Reten Lx (7253) 9mm x 16mm x 4mm NBR - (SAV),0,D0,P12,C,9,0,0
3193,,Reten Kx (7254) 89mm x 114.25mm x 12.7mm NBR - (SAV),0,D0,P12,C,9,0,0
3194,,Reten Mx (7256) 42.85mm x 69.95mm x 7.92mm NBR - (SAV),0,D0,P12,C,9,0,0
3195,,Reten Mx (7257) 76.2mm x 95.28mm x 9.52mm NBR - (SAV),0,D0,P12,C,9,0,0
3196,,Reten Lx (7258) 114.3mm x 152.58mm x 12.7mm NBR - (SAV),0,D0,P12,C,9,0,0
3197,,Reten Lx (7259) 114.3mm x 158.9mm x 14.27mm NBR - (SAV),0,D0,P12,C,9,0,0
3198,,Reten Lw (7260) 14.4mm x 39.4mm x 3.70/11.70mm NBR - (SAV),0,D0,P12,C,9,0,0
3199,,Reten Ms (7261) 17.8mm x 32.2mm x 5.5mm NBR - (SAV),0,D0,P12,C,9,0,0
3200,,Reten Lw (7262) 15.67mm x 48mm x 5.30/12.90mm NBR - (SAV),0,D0,P12,C,9,0,0
3201,,Reten Lx (7263) 36mm x 50mm x 8mm ACM/FPM - (SAV),0,D0,P12,C,9,0,0
3202,,Reten Lx (7264) 45mm x 62mm x 8.00/10.00mm NBR - (SAV),0,D0,P12,C,9,0,0
3203,,Reten Lx (7265) 42mm x 62mm x 8mm ACM/FPM - (SAV),0,D0,P12,C,9,0,0
3204,,Reten Lx (7266) 90mm x 110mm x 10mm ACM/FPM - (SAV),0,D0,P12,C,9,0,0
3205,,Reten Lx (7267) 35mm x 68mm x 10mm NBR - (SAV),0,D0,P12,C,9,0,0
3206,,Reten Mx (7268) 32.75mm x 44.5mm x 8mm NBR - (SAV),0,D0,P12,C,9,0,0
3207,,Reten Lw (7269) 25.5mm x 58.7mm x 7mm NBR - (SAV),0,D0,P12,C,9,0,0
3208,]C12AH061,Rodamiento Hexagonal Autocentrante (2AH061) 25.4mm x 62mm x 24mm - Blind Metalico - (GKL),5,D0,P08,C,1,0,0
3209,8865590386253,"Rodamiento Hexagonal Recto (206KRR6) 25,4mm x 62mm x 24mm - Blind Metalico - (PEER)",4,D0,P08,C,1,0,0
3210,4547359476774,Rodamiento Hexagonal RectoHPC100GP) 25.4mm x 62mm x 24mm - Blind Metalico - (NTN),4,D0,P08,C,1,0,0
3211,4547359462135,Rodamiento Bolas con Inserto (AEL206-104D1W3) 31.75mm x 62mm x 35.7mm - Blind Metalico - (NTN),2,D0,P08,C,1,0,0
3212,4547359462104,Rodamiento Bolas con Inserto (AEL206-102D1W3) 28.575mm x 62mm x 35.7mm - Blind Metalico - (NTN),2,D0,P08,C,1,0,0
3213,4547359462159,Rodamiento Bolas con Inserto (AEL206D1W3) 30mm x 62mm x 35.7mm - Blind Metalico - (NTN),3,D0,P08,C,1,0,0
3214,4547359507294,Rodamiento Bolas con Inserto (UEL206-104D1W3) 32mm x 71.5mm x 38.9mm - Blind Metalico - (NTN),2,D0,P08,C,1,0,0
3215,4547359507300,UEL206D1 NTN,2,D0,P08,C,1,0,0
3216,4547359231830,Ntn bearing corp. | uc206d1 | standard-duty ball bearing insert ...,21,D0,P08,C,1,0,0
3217,4547359232035,Upc 4547359232035 ntn uc-207d1,30,D0,P08,C,2,0,0
3218,4547359507348,Uel-207d1w3,11,D0,P08,C,2,0,0
3219,4547359462166,Ntn ael207-104d1,2,D0,P08,C,2,0,0
3220,4547359462180,Ntn ael207-106d1,2,D0,P08,C,2,0,0
3221,1903431013610,Ael 207g 35 x 72 x 38.9 (TR),1,D0,P08,C,2,0,0
3222,4547359507324,Ntn uel207-106d1,6,D0,P08,C,2,0,0
3223,4547359507317,"Uel 207-104 d1w3 rodamiento autocentrante 32 x 71,5 x ...",4,D0,P08,C,2,0,0
3224,4064328435049,Gye35-xl-krr-b-as2/v,10,D0,P08,C,3,0,0
3225,4547359241860,Ntn uk210 d1 y-lager,2,D0,P08,C,3,0,0
3226,4547359259254,Ntn 2as10-1. 1/8d1,2,D0,P08,C,3,0,0
3227,87796101456,Timken® gne50krrb timgne50krrb,1,D0,P08,C,3,0,0
3228,7892166008548,Ina gye60-krrb-as2/v#s12,1,D0,P08,C,3,0,0
3229,4547359504101,Ntn bearing corp. | uc210d1 | standard-duty ball bearing insert ...,11,D0,P08,C,3,0,0
3230,,Uc 211 zkl,2,D0,P08,C,4,0,0
3231,87796056015,Timken g1203krrb,4,D0,P08,C,4,0,0
3232,7892166008531,Rolamento radial esfera ina ge50krr-b-as2/v#s6,5,D0,P08,C,4,0,0
3233,4012802782189,Radial insert ball bearings 212-krr,2,D0,P08,C,4,0,0
3234,TU30,Tu-30 | gkl soporte rodamiento,4,D0,P08,C,5,0,0
3235,PF206,Pf206 gkl soporte chapa p/rodamiento,5,D0,P08,C,5,0,0
3236,]C1CF206,Pf-206 soporte de chapa p/rodamiento,23,D0,P08,C,5,0,0
3237,]C1UCP206,Soporte de pie ucp-206,12,D0,P08,C,5,0,0
3238,]C1AP30,Ap30 gkl soporte rodamiento,8,D0,P08,C,5,0,0
3239,]C1AM30,Am-35 soporte rodamiento,5,D0,P08,C,5,0,0
3240,,F207 wbw soporte rodamiento,12,D0,P08,C,6,0,0
3241,]C1AP35,Ap-35 gkl soporte rodamiento,9,D0,P08,C,6,0,0
3242,,P-207 wbw soporte rodamiento,6,D0,P08,C,6,0,0
3243,,Pfl-207 gkl soporte chapa p/ rodamiento,6,D0,P08,C,6,0,0
3244,]C1CT207,Ct-207 gkl soporte chapa p/rodamiento,19,D0,P08,C,6,0,0
3245,PFT206,"Pft206, 3-fkl soporte chapa p/rodamiento",21,D0,P08,C,6,0,0
3246,]C1AM60,Am-60 gkl soporte para rodamiento,5,D0,P08,C,7,0,0
3247,,UCP-214 gkl soporte p/rodamiento armado,3,D0,P08,C,7,0,0
3248,,Fl213 gkl soporte para rodamiento,2,D0,P08,C,7,0,0
3249,,F213 gkl soporte para rodamiento,2,D0,P08,C,7,0,0
3250,,Fl-214 gkl soporte para rodamiento,3,D0,P08,C,8,0,0
3251,,F-214 gkl soporte para rodamiento,1,D0,P08,C,8,0,0
3252,7316577006318,33022 skf • abf store,1,D0,P08,C,8,0,0
3253,4547359530124,Ntn 33020u kegellager,1,D0,P08,C,8,0,0
3254,,33019 zkl rodamiento cono/cubeta,1,D0,P08,C,8,0,0
3255,4547359530735,33217u ntn rodamiento cono/cubeta,1,D0,P08,C,9,0,0
3256,4547359530711,33215u ntn rodamiento cono/cubeta,1,D0,P08,C,9,0,0
3257,,32215,2,D0,P08,C,9,0,0
3258,,205 gkl recto,2,D0,P08,B,1,0,0
3259,,205-kpp2,2,D0,P08,B,1,0,0
3260,,A-76205 2rs rodamiento autocentrante,2,D0,P08,B,1,0,0
3261,,"206-krr6 1"" hexagonal",18,D0,P08,B,1,0,0
3262,,205krrb2 Timken rodamiento hexagonal,3,D0,P08,B,1,0,0
3263,,Ael205-106 Timken rodamiento autocentrante,4,D0,P08,B,1,0,0
3264,,UEL205 rodamiento autocentrante,2,D0,P08,B,1,0,0
3265,,UC 205 ZKL Rodamiento autocentrante,2,D0,P08,B,1,0,0
3266,,UC 205 GKL Rodamiento autocentrante,2,D0,P08,B,1,0,0
3267,,207KRRB12,4,D0,P08,B,1,0,0
3268,,2AH07-1.1/4,2,D0,P08,B,1,0,0
3269,,UC 208 ZKL Rodamiento autocentrante,2,D0,P08,B,1,0,0
3271,4547359232189,UC208D1 NTN Rodamiento autocentrante,6,D0,P08,B,2,0,0
3272,4550253039808,2AH07-1.1/8D1 NTN Rodamiento hexagonal,2,D0,P08,B,2,0,0
3273,87796063273,G1106KRR+COOL TIMKEN Lomo recto,8,D0,P08,B,2,0,0
3274,87796040922,Timken bearing 207krrb9 hexagonal,6,D0,P08,B,2,0,0
3275,53893720272,1726210-2rs TIMKEN Lomo bombe,2,D0,P08,B,2,0,0
3276,,UC-208 GKL Rodamiento autocentrante,11,D0,P08,B,2,0,0
3277,4547200500507,UEL 309 D1W3 NTN Rodamiento autocentrante,1,D0,P08,B,3,0,0
3278,87796080256,Timken® 209krrb2c2 tim209krrb2,4,D0,P08,B,3,0,0
3279,,CS209LLU NTN Rodamiento autocentrante bombe,2,D0,P08,B,3,0,0
3280,,AEL209D1W3,1,D0,P08,B,3,0,0
3281,,UEL209 BPB Rodamiento autocentrante,2,D0,P08,B,3,0,0
3282,,UC213 ZKL,2,D0,P08,B,4,0,0
3283,4547359232899,UC213D1 NTN,4,D0,P08,B,4,0,0
3284,87796070424,UC214 Timken rodamiento autocentrante,2,D0,P08,B,4,0,0
3285,,Soporte de chapa red. CH-206,3,D0,P08,B,5,0,0
3286,,Soporte de chapa trian. CH-205,12,D0,P08,B,5,0,0
3287,,Soporte de chapa red. 205 Honya,18,D0,P08,B,5,0,0
3288,]C1CF205,CF205 GKL soporte chapa ovalada,14,D0,P08,B,5,0,0
3289,,UCP205 Toprol soporte de pie,6,D0,P08,B,5,0,0
3290,,FL205 WBF soporte rod. Ovalada,5,D0,P08,B,5,0,0
3291,,AM25 GKL soporte rod. Cuadrada,56,D0,P08,B,5,0,0
3292,,TU35 soporte rod. tipo T,6,D0,P08,B,6,0,0
3293,,F208WBW soporte rod. Cuadrada,8,D0,P08,B,6,0,0
3294,,FL208WBW soporte rod. Ovalada,6,D0,P08,B,6,0,0
3295,,P208WBW soporte rod. Pie,4,D0,P08,B,6,0,0
3296,,T208GKL soporte rod. Tipo T,1,D0,P08,B,6,0,0
3297,,PF208GKL soporte rod. Chapa redonda,12,D0,P08,B,6,0,0
3298,]C1PM55,PM55 GKL Soporte rod. Pie,2,D0,P08,B,7,0,0
3299,,P213STZsoporte rod. Pie,2,D0,P08,B,7,0,0
3300,,F212 STZ soporte rod. Cuadrada,1,D0,P08,B,7,0,0
3301,,FL212 GKL soporte rod. Ovalada,1,D0,P08,B,7,0,0
3302,,P2121GKL soporte rod. Pie,2,D0,P08,B,7,0,0
3303,,32315 ZKL Rodamiento cono y cuveta,1,D0,P08,B,8,0,0
3304,20220201,32313 ZKL Rodamiento cono cuveta,2,D0,P08,B,8,0,0
3305,7316577120830,33214/q skf • abf store,2,D0,P08,B,9,0,0
3306,4547359530674,4t-33211 ntn • abf store,1,D0,P08,B,9,0,0
3307,,3211 ZKL Rodamiento cono y cuveta,3,D0,P08,B,9,0,0
3308,]C1HM807046/807010,33210 GKL Rodamiento cono cuveta,4,D0,P08,B,9,0,0
3309,4012802595604,33210-W FAG Rodamiento cono cuveta,2,D0,P08,B,9,0,0
3310,]C11AH0411/16,1AH04 GKL Rodamiento hegonal lomo recto,4,D0,P08,A,1,0,0
3311,]C1204RY2,204 RY2 GKL Rodamiento lomo recto,9,D0,P08,A,1,0,0
3312,4547359461992,AEL204D1W3 NTN Rodamiento autocentrante,7,D0,P08,A,1,0,0
3313,4547359507218,UEL204D1 NTN rodamiento autocentrante,6,D0,P08,A,1,0,0
3314,4547359231465,UC204D1 NTN rodamiento autocentrante,4,D0,P08,A,1,0,0
3315,,UC204 ZKL rodamiento autocentrante,9,D0,P08,A,1,0,0
3316,4012802783520,203-XL-KRR INA rodamiento lomo recto,6,D0,P08,A,1,0,0
3317,517119141154,203KRR2 GKL Rodamiento lomo recto,3,D0,P08,A,1,0,0
3318,7316577733252,YAR 203-2F SKF Rodamiento autocentrante,3,D0,P08,A,1,0,0
3319,7892166008487,GYE40-KRR-B- Rodamiento autocentrante,8,D0,P08,A,2,0,0
3320,4547359507362,UEL2081W3 NTN Rodamiento autocentrante,2,D0,P08,A,2,0,0
3321,87796055520,G1108KRRB TIMKEN Rodamiento autocentrante,6,D0,P08,A,2,0,0
3322,87796053731,RA108RR(AEL208) TIMKEN Rodamiento autocentrante,14,D0,P08,A,2,0,0
3323,4547359654745,1AS08-1D1 NTN Rodamiento autocentrante con cuadrante,2,D0,P08,A,2,0,0
3324,,1AS08-1.1/8D1 NTN Rodamiento autocentrante con cuadrante,2,D0,P08,A,2,0,0
3325,4547359462227,AEL208--109D1 NTN Rodamiento autocentrante,2,D0,P08,A,2,0,0
3326,7892166003468,208-KRR-AH01-HL INA Rodamiento lomo recto,10,D0,P08,A,2,0,0
3327,]d3017892166008500100041043682@301@422076212106050719361,GYE45-KRR-B INA Rodamiento autocentrante,4,D0,P08,A,3,0,0
3328,960037,UC209SNR Rodamiento autocentrante,1,D0,P08,A,3,0,0
3329,,UC 209-3L ZKL Rodamiento autocentrante,1,D0,P08,A,3,0,0
3330,,UC209D1 NSK Rodamiento autocentrante,6,D0,P08,A,3,0,0
3331,24350771,UC209 TIMKEN Rodamiento autocentrante,3,D0,P08,A,3,0,0
3332,7316579541404,UC209 SKF Rodamiento autocentrante,2,D0,P08,A,3,0,0
3333,4547359232318,UC209D1 NTN Rodamiento autocentrante,3,D0,P08,A,3,0,0
3334,7892166008517,GYE45-KRR-B INA Rodamiento autocentrante,6,D0,P08,A,3,0,0
3335,,PFT204 soporte p/rodamiento chapa triang.,1,D0,P08,A,5,0,0
3336,,PF204-3 GKL soporte p/rod. Chapa redonda,8,D0,P08,A,5,0,0
3337,,UCF204 Tropol soporte rodamiento cuadrada,12,D0,P08,A,5,0,0
3338,,UCF204WBW soporte rodamiento ovalado armado,12,D0,P08,A,5,0,0
3339,,AP20GKL soporte rodamiento ovalado,3,D0,P08,A,5,0,0
3340,,STZ204 Soporte para Rodamiento tipo T,2,D0,P08,A,5,0,0
3341,]C1PM20,PM20GKL Soporte para Rodamiento de pie,4,D0,P08,A,5,0,0
3342,8865590079520,Artículo no encontrado,2,D0,P08,A,5,0,0
3343,,P204 WBF Soporte para Rodamiento ovalado,4,D0,P08,A,5,0,0
3344,AM20,AM20 soporte para rodamiento cuadrado,8,D0,P08,A,5,0,0
3345,]C1AM45,AM45 Soporte para Rodamiento cuadrado,1,D0,P08,A,6,0,0
3346,,UCF209 WBF Soporte para Rodamiento ovalado,5,D0,P08,A,5,0,0
3347,]C1AP45,AP45GKL soporte para rodamiento ovalado,6,D0,P08,A,6,0,0
3348,,P209 WBF Soporte para Rodamiento ovalado,1,D0,P08,A,6,0,0
3349,,P209WBW soporte para rodamiento pie,1,D0,P08,A,6,0,0
3350,,UC204WBW Rodamiento autocentrante,15,D0,P08,A,6,0,0
3351,,UCP204 WBW soporte para rodamiento de pie armado,7,D0,P08,A,6,0,0
3352,,P204WBW soporte para rodamiento pie,16,D0,P08,A,6,0,0
3353,,T209 soporte para rodamiento tipo T,2,D0,P08,A,6,0,0
3354,,PF210 4A aporte de chapa para rodamiento redonda,2,D0,P08,A,8,0,0
3355,912116,Artículo no encontrado,3,D0,P08,A,7,0,0
3356,]C1PM50,PM50GKL soporte de pie para rodamiento,1,D0,P08,A,7,0,0
3357,,P210 WBW soporte de pie para rodamiento,5,D0,P08,A,7,0,0
3358,,FL210 WBW soporte ovalado para rodamiento,3,D0,P08,A,7,0,0
3359,,F210 WBW soporte cuadrado para rodamiento,6,D0,P08,A,8,0,0
3360,,32312 ZKL Rodamiento cono cuveta,2,D0,P08,A,8,0,0
3361,4547359003093,32311 NTN Rodamiento cono cuveta,3,D0,P08,A,8,0,0
3362,,32310 ZKL Rodamiento cono cuveta,1,D0,P08,A,8,0,0
3363,4547359003086,32310 NTN Rodamiento cono cuveta,2,D0,P08,A,8,0,0
3364,4547359003079,32309 NTN Rodamiento cono cuveta,1,D0,P08,A,8,0,0
3365,,32308 ZKL Rodamiento cono cuveta,2,D0,P08,A,8,0,0
3366,7316577749000,32308 J2/Q SKF Rodamiento cono cuveta,1,D0,P08,A,8,0,0
3367,,32307 ZKL Rodamiento cono cuveta,2,D0,P08,A,8,0,0
3368,,33209 GKL Rodamiento cono cuveta,1,D0,P08,A,9,0,0
3369,4547359530605,33205 NTN Rodamiento cono cuveta,1,D0,P08,A,9,0,0
3370,7316570425291,33110 SKF Rodamiento cono cuveta,2,D0,P08,A,9,0,0
3371,7316577006332,33109/Q SKF Rodamiento cono cuveta,2,D0,P08,A,9,0,0
3372,87798055511,G1200KRRB+col TIMKEN Rodamiento autocentrante,1,D0,P09,A,1,0,0
3373,87796055650,G1111KRRB+colTimken rodamiento autocentrante,3,D0,P09,A,1,0,0
3374,87796056114,G1207KRRB+col Timken rodamiento autocentrante,1,D0,P09,A,1,0,0
3375,160610010000,GB 10702 Rodamiento rueda delantera tráfico rodeo,1,D0,P09,B,1,0,0
3376,,636114A Rodamiento rueda delantera Chevrolet corsa,3,D0,P09,B,2,0,0
3377,7316576689574,BAHB636114B/VK210 Rodamiento Rueda delantera corsa,2,D0,P09,B,1,0,0
3378,,U399/U360+collar Rodamiento rueda tras. F100,1,D0,P09,B,1,0,0
3379,,DAC34660037 Rodamiento rueda delantera Volkswagen,4,D0,P09,B,1,0,0
3380,,K497/493GKL Rodamiento cono cuveta conico,2,D0,P09,B,1,0,0
3381,,56425/650 Koyo rodamiento cono cuveta,3,D0,P09,B,1,0,0
3382,4547359533804,4t-45220 NTN Rodamiento cuveta,2,D0,P09,B,1,0,0
3383,4547359670387,4t-45287 NTN Rodamiento cono,2,D0,P09,B,1,0,0
3384,,6006QSZ4C3 ZKL Rodamiento Suzuki AX100 Motos,1,D0,P09,C,1,0,0
3385,,ST2857LFTSH3 KOYO Rodamiento transmisión Mitsubishi,1,D0,P09,C,1,0,0
3386,000000000000000000pRF9WtEuJb,TMB303LLUC3/L356 NTN Rodamiento Alternador,4,D0,P09,C,1,0,0
3387,000000000000000000K6hHf7K9MZ,TM-SC06B29CS26 NTN Rodamiento cigüeñal honda 150,2,D0,P09,C,1,0,0
3388,4549250164842,Rodamiento de bolas 63-22-c3-koyo cigüeñal honda Yamaha caja velocidad corsa,5,D0,P09,C,1,0,0
3389,UY1307TAM,Uy 1307GKL rodamiento guía de piñon,2,D0,P09,C,1,0,0
3390,,15100/245 Koyo cono cuveta,3,D0,P09,C,1,0,0
3391,85311268509,Skf conjunto de cojinete de cubo de rueda delantera Chevrolet s10,1,D0,P09,C,2,0,0
3392,85311355711,Skf br930344 Maza delantera 4x4 Ford Ranger,1,D0,P09,C,2,0,0
3393,AR00479931280,SKF vkc4668 A crapodina embrague radial Scania 112,3,D0,P09,C,2,0,0
3394,7316570981759,Skf vkma 90000 kit de correa de distribución kit distribución motor Chevrolet aveo,2,D0,P09,C,2,0,0
3395,AR003613551247,SKF vkja9120 A deslizante lado caja 1.4,2,D0,P09,C,2,0,0
3396,7316577649133,"Skf vkm 12151 polea tensora, correa dentadafiat",2,D0,P09,C,2,0,0
3397,7316572283202,"Skf vkm 13132 polea tensora, correa dentada citroen C3",2,D0,P09,C,2,0,0
3398,7316577741691,"Skf vkm 22242 polea de inversión y guía, correa de distribución ø alfa romeo",2,D0,P09,C,2,0,0
3399,7316573467601,Tensor correia dentada fiat idea 1.4 8v 2006 a 2008 palio 1.0 1.3 ...,2,D0,P09,B,2,0,0
3400,7316572178645,VKM 1600h Tensor dae correa dentada Renault 19,2,D0,P09,B,2,0,0
3401,7316572669648,Skf VKC2191HRenault 11grapodina para gol motor 1.6 — latinafy,2,D0,P09,B,2,0,0
3402,7316572669723,VKC2080h crapodina embrague Ford renault,2,D0,P09,B,2,0,0
3403,7316571816364,VKM24210Tensor correa poly v y distr. Ford,2,D0,P09,B,2,0,0
3404,7316574166909,Cód. vkm 35299 h tensionador de correa chevrolet,2,D0,P09,B,2,0,0
3405,7316572392348,VKBA4687 SKF kit eje delantero Ford wscort,2,D0,P09,B,2,0,0
3406,AR66198951289,VKPC86413A SKF bomba de agua 1.7D1.8D1.9D renault19,2,D0,P09,B,2,0,0
3407,2359513479055,VKCH04723A SKF sistema de accionamiento hidr. Ford,1,D0,P09,B,2,0,0
3408,7316573479055,VKCh04723Cilindro auxiliar de embrague Fiat,1,D0,P09,B,2,0,0
3409,AR004B9601218,VKCH 2802A1 actuador hidr. Ford,1,D0,P09,A,2,0,0
3410,7316572669716,VKCH 2091H SKF Gol power,1,D0,P09,A,2,0,0
3411,,ZKL U399/U365(set20) rod. Rueda trasera Ford ranger,2,D0,P09,A,2,0,0
3412,7316572294710,Baf-0013ad skf Maza rueda trasera fiat,1,D0,P09,A,2,0,0
3413,85311055963,Skf r1559-tvrodamientos rodillo rueda trasera dif. Chevrolet trasera dif. Chevrolet,1,D0,P09,A,2,0,0
3414,53893185712,timken 15103 rodamiento cono,2,D0,P09,A,2,0,0
3415,53893418384,Timken M84210 rodamiento cuveta,2,D0,P09,A,2,0,0
3416,4549250015052,Rodamiento cónico 1380-1328-koyo 22.23x52.39x19.37mm.,2,D0,P09,A,2,0,0
3417,4549250013966,Lm67048-lm67010-koyo,1,D0,P09,A,2,0,0
3418,4549250016653,KOYO cap2789r/29,2,D0,P09,A,2,0,0
3419,4547359481839,Tapered roller bearing 4t-lm29748/lm29710 ntn,2,D0,P09,A,2,0,0
3420,4547359475999,4t-hm88547 ntn,1,D0,P09,A,2,0,0
3421,7316570860900,M802048/qcl7c skf cono,2,D0,P09,A,2,0,0
3422,7316571179483,M802011/qcl7c skf cuveta,2,D0,P09,A,2,0,0
3423,,KOYO M88046/10,2,D0,P09,A,3,0,0
3424,,KOYO HM88648/10,2,D0,P09,A,3,0,0
3425,4547359668339,4t-hm88510 ntn,4,D0,P09,A,3,0,0
3426,,ZKL HM88649/88610,1,D0,P09,A,3,0,0
3427,4547359481624,NTN Lm12748/lm12710 Rodamiento cono cubeta,2,D0,P09,A,3,0,0
3428,4014870512910,KM12649/M12610 FAG,2,D0,P09,A,3,0,0
3429,,ZKL LM29749/LM29710 rodamiento cono cuveta,10,D0,P09,A,3,0,0
3430,4547359479935,4t-jl68145/jl68111z ntn,4,D0,P09,A,3,0,0
3431,,GKL LM104949/104910,1,D0,P09,A,3,0,0
3432,,KLM LM104949/11,1,D0,P09,A,3,0,0
3433,,ZKL LM104949/104911 cono cuveta,1,D0,P09,A,3,0,0
3434,4547359483239,4t-l45449/l45410 ntn cono cuveta,2,D0,P09,A,3,0,0
3435,4549250013911,Lm501349-14-koyo rodamiento cono cuveta,2,D0,P09,B,3,0,0
3436,4014870512132,KOYO KM84548/M84510 rodamiento cono cuveta,6,D0,P09,B,3,0,0
3437,,ZKL HM803146/803110,3,D0,P09,B,3,0,0
3438,4547359489576,4t-m802048 ntn • abf store,1,D0,P09,B,3,0,0
3439,4547359475647,4t-hm807046/hm807010 ntn rodamiento cono cuveta,4,D0,P09,B,3,0,0
3440,4547359476293,4t-hm89410 ntn rodamiento cono,2,D0,P09,B,3,0,0
3441,4547359476330,Ntn 4t-hm89443 rodamiento cono,2,D0,P09,B,3,0,0
3442,4549250018992,Rodamiento cónico hm803149-10-koyo 44.45x88.9x29.37mm.,1,D0,P09,B,3,0,0
3443,4547359476439,4t-hm89449/hm89410 ntn,1,D0,P09,B,3,0,0
3444,4547359668223,4t-hm803145/hm803110 ntn • abf store,1,D0,P09,B,3,0,0
3445,4547359482867,4t-lm806649 ntn • abf store cono,4,D0,P09,B,3,0,0
3446,4547359482850,4t-lm806610 NTN cuveta,4,D0,P09,B,3,0,0
3447,4547359475968,"Ntn tapered roller bearing 4t-hm88542/510 id 31,75mm ...",1,D0,P09,B,3,0,0
3448,4547359489897,4t-m86649/m86610 ntn • abf store,3,D0,P09,C,3,0,0
3449,4547359664386,4t-jl819310 ntn • abf store,2,D0,P09,C,3,0,0
3450,4547359664393,4t-jl819349 ntn • abf store,2,D0,P09,C,3,0,0
3451,7316579633628,Skf hm 807010/cl7c  roñ cono,2,D0,P09,C,3,0,0
3452,7316579078191,Rodamiento cónico hm807046-hm807010-qcl7c-skf 50.8x104 ...,2,D0,P09,C,3,0,0
3453,7316572852422,Hm903249/2/210/2/q skf,1,D0,P09,C,3,0,0
3454,4014870353100,FAG KLM67048/LM67010 rodamiento cono cuveta,4,D0,P09,C,3,0,0
3455,7316576689994,SKF LM29749/710/QCL7CVK210 rodamiento cono cuveta,4,D0,P09,C,3,0,0
3456,4547359483352,NTN L68149/L68111 Rodamiento cono cuveta,6,D0,P09,C,3,0,0
3457,4547359584615,NTN 65390/65320 rodamiento cono cuveta,3,D0,P09,C,3,0,0
